"video_id","feature_names"
"facebook10155244200033387","People, Human, Person, Nature, Sky, Cloud, Cumulus, Outdoors, Weather, Trademark, Logo, Equestrian, Horse, Animal, Mammal"
"facebook10155246794448387","People, Person, Human, Cicely Mary Barker, Ct Scan, X-Ray, Poster, Bust, Fire, Head, Flame"
"facebook10155247105555891","Beverage, Drink, Glass, Bottle, People, Human, Person, Logo, Trademark, Jar, Alcohol, Cocktail"
"facebook10155256304360891","Human, People, Person, Castle, Building, Architecture, Plant, Flora, Sunlight, Crowd, Craig Carnelia, Ivy, Brick, Jar, Pottery, Jake Gibb, Poster, Potted Plant, Vase, Field"
"facebook10155260094518387","Human, Person, People, Coin, Money, Poster, Brochure, Flyer, Paper, Word, Electronics, Computer Keyboard, Computer Hardware, Keyboard, Hardware, Overcoat, Clothing, Coat"
"facebook10155262628064205","Human, People, Person, Poster, Brochure, Paper, Flyer, Word, Entertainment Center, Electronics, Crowd, Speech, Audience, TEXT_TOP_CENTER, TEXT_TOP_LEFT, TEXT_TOP_RIGHT, Collage, TEXT_BOTTOM_CENTER, Clothing, Coat"
"facebook10155263205193387","People, Human, Person, Diagram, Map, Animal, Atlas, Poster, Invertebrate, Sea Life, Jellyfish, Sphere, Jewelry, Amethyst, Gemstone, Crystal, Ornament, Pet"
"facebook10155265522770891","People, Person, Human, Nick Spaling, Trademark, Logo, Food, Taco, Animal, Mashed Potato, Beard, Wall"
"facebook10155269499250891","Human, People, Person, Logo, Trademark, Cream, Creme, Dessert, Food"
"facebook10155271475195891","Human, Person, People, Spoon, Cutlery, Madhur Jaffrey, Trademark, Logo, Magazine, Electrical Device, Oven, Appliance, Filter, Finger, Flora, Plant, Cup, Hole"
"facebook10155290949395891","Food, Chocolate, People, Human, Person, Dessert, Tin, Aluminium, Logo, Trademark, Can, Fudge, Supermarket, Market, Croissant, Bread, Cup, Cake, Canned Goods, Waffle"
"facebook10155293407635891","People, Human, Person, David Marciano, Moe Dunford, Flora, Plant, Brick, Food, Produce, Bean, Vegetable, Shirt, Clothing, Jack Conklin, Beard, Giannis Karagiannis, Claire Kuo, Fruit, Avocado"
"facebook10155293574030891","Person, Human, People, Food, Cooking, Glass, Logo, Trademark, Bacon, Bbq, Plant, Flora, Toe, Fondue, Furniture, Sheep, Aries, Chair, Grapefruit, Lime"
"facebook10155293620840891","Jar, Person, People, Human, Food, Creme, Dessert, Cream, Logo, Trademark, Accessories, Jam, Beverage, Drink"
"facebook10155297319830891","Plant, Flora, Produce, Food, Fruit, Pineapple, People, Person, Human, Poster, Vegetable, Brochure, Flyer, Paper, Trademark, Logo, Tomato, Aloe, Bamboo, Lab"
"facebook10155313673843387","Human, Person, People, Beer Bottle, Bottle, Beer, Alcohol, Beverage, Drink, Álex Ubago, Poster, Flyer, Paper, Brochure, Stig André Berge, Overcoat, Coat, Clothing, Luke Grimes, Suit"
"facebook10155314242885891","Plant, Flora, Beverage, Drink, Alcohol, Cocktail, Produce, Food, Person, Human, People, Fruit, Watermelon, Cucumber, Vegetable, Bottle, Jar, Bowl, Grapefruit, Lime"
"facebook10155317340835891","Glass, People, Person, Human, Plant, Flora, Drink, Beverage, Bowl, Trademark, Logo, Sphere, Alcohol, Cocktail"
"facebook10155317875595891","People, Human, Person, Alcohol, Cocktail, Drink, Beverage, Jar, Home Decor, Linen, Tablecloth, Logo, Trademark, Plant, Flora, Food, Custard"
"facebook10155320122920891","People, Human, Person, Poster, Scott Kelly, Chris Hadfield, Wall Clock, Clock, Rena Owen, Fraser Ayres, Oleg Deripaska, Girl, Female, Blonde, Head, Sphere, Thomas Marshburn, Petr Muk"
"facebook10155323956365891","Food, Pizza, Poster, Word, Nachos, Collage, Brochure, Flyer, Paper, Human, Person, People, Plant, Flora, Produce, Carrot, Vegetable"
"facebook10155324047843387","Human, Person, People, Steve Gibson, Tunnel, Light Fixture, Word, Inflatable, Ilka Semmler, Poster, Shipping Container, Airplane"
"facebook10155353983719205","Human, Person, People, Poster, Brochure, Flyer, Paper, Collage, Word, TEXT_BOTTOM_CENTER, TEXT_TOP_LEFT, TEXT_TOP_CENTER, TEXT_BOTTOM_LEFT, Billboard, TEXT_BOTTOM_RIGHT, Girl, Blonde, Female, Woman, Plant"
"facebook10155362160185891","Food, Sandwich, Aluminium, Tin, Can, Burger, Jar, Tape, Bbq, Human, Person, People, Plant, Flora, Brick, Tablecloth, Home Decor, Linen, Bottle, Glass"
"facebook10155364293483387","Human, People, Person, Dmitry Chernyshenko, Andrea Bocelli, Violin, Viola, Fiddle, Leisure Activities, Coat, Overcoat, Clothing, Suit, Tuxedo, Musical Instrument, Music, Cor Pot, Toy, Dario Hübner, Aynsley Lister"
"facebook10155364935620891","Food, Human, Person, People, Trademark, Logo, Bacon, Flora, Plant, Sign, Bread, Muffin, Dessert, Snack, Rice, Produce, Vegetable, Grain, Popcorn, Cake"
"facebook10155367450968387","Human, Person, People, Poster, Brochure, Paper, Flyer, Giò Sada, Smile, Face, Text, JoAnna Garcia, Portrait, Tape, Business Card, Doctor, Surgeon, Afro Hairstyle, Hair, Blonde"
"facebook10155369840192922","Gen Hoshino, Lee Sun-hee"
"facebook10155372166025891","People, Person, Human, Chocolate, Food, Logo, Trademark, Dessert, Drink, Beverage, Transportation, Train, Vehicle, Rubble, Cloak, Clothing, Bowl, Gift, Taco, Market"
"facebook10155372319200891","Person, Human, People, Nature, Silhouette, Poster, Raul Seixas, Sunlight, Trademark, Logo, Mountain, Hearth, Valley, Outdoors, Canyon, Fireplace, Mirror, Car Mirror, Redwood, Plant"
"facebook10154764129338387","Human, Person, People, Nature, Boat, Medication, Noriaki Kasai, Food, Honey, Building, Hydrant, Factory, Pill, Sink, Dinghy, Harbor, Waterfront, Port, Flood, Cup"
"facebook10154774547434205","Human, People, Person, Audience, Speech, Crowd, Poster, Paper, Flyer, Brochure, Coat, Clothing, Windshield, Logo, Trademark, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_CENTER, Jacket, Blazer"
"facebook10154794564265891","Food, Bacon, Cooking, Human, People, Person, Trademark, Logo, Burger, Meal, Breakfast, Egg, Furniture, Waffle, Toast, Bread, French Toast, Chair, Digital Watch, Wok"
"facebook10154796440683387","Elephant, Animal, Mammal, Wildlife, Soil, Human, People, Person, Armadillo, Field, Ground"
"facebook10154815020898387","Person, Human, Transportation, Automobile, Car, People, Plant, Flora, Jar, Pottery, Tree, Billboard, Potted Plant, Vase, Bonsai, Vehicle, Sedan, Produce, Food, Field"
"facebook10154815380805891","Food, Person, Human, People, Spaghetti, Pasta, Waffle, Trademark, Logo, Dessert, Cream, Creme, Headrest, Flora, Plant, Cushion, Home Decor, Vegetable, Produce, Rice"
"facebook10154832694375891","Beverage, Drink, Cocktail, Alcohol, People, Person, Human, Trademark, Logo, Glass, Cup"
"facebook10154833255233387","Astronomy, Universe, Space, Outer Space, Planet, Sphere, Word, Brochure, Flyer, Poster, Paper, Person, Human, People, Globe, Earth, Gauge, Tachometer"
"facebook10154840991488387","Person, Human, People, Trademark, Logo, Animal, Text, Poster, Mammal, Wildlife, Bat"
"facebook10154849646065891","Beverage, Drink, Alcohol, Cocktail, Plant, Flora, Human, Person, People, Food, Cucumber, Produce, Vegetable, Glass, Trademark, Logo, Soap, Plywood, Wood, Juice"
"facebook10154850522325891","Beverage, Drink, Alcohol, Cocktail, Plant, Flora, Vegetable, Produce, Food, Pepper, Bell Pepper, Human, People, Person, Trademark, Logo, Cup, Juice, Goggles, Jar"
"facebook10154863757138387","Human, Person, People, Skin, Trademark, Logo, Knitting, Word, Female, Couch, Furniture, Poster, Collage"
"facebook10154867489820891","Glass, Beverage, Drink, Jar, Human, People, Person, Tire, Trademark, Logo"
"facebook10154873545985891","People, Person, Human, Food, Logo, Trademark, Plant, Flora, Wood, Hardwood, Vegetable, Produce, Potato, Bread, Jar, Donut, Dessert, Pastry, Carrot"
"facebook10154884885038387","Person, People, Human, Word, Poster, Window, Porthole, Soil"
"facebook10154890802474205","People, Person, Human, Overcoat, Coat, Clothing, Suit, TEXT_BOTTOM_CENTER, TEXT_TOP_RIGHT, Brochure, Poster, Flyer, Paper, Cup, Dj, TEXT_BOTTOM_LEFT, TEXT_MIDDLE_CENTER, TEXT_MIDDLE_RIGHT, TEXT_TOP_CENTER, TEXT_MIDDLE_LEFT"
"facebook10154893983109205","People, Person, Human, Crowd, Speech, Audience, Poster, Debate, Billboard, Head, File Binder, File Folder, TEXT_TOP_RIGHT, Overcoat, Clothing, Coat, TEXT_TOP_CENTER, TEXT_MIDDLE_LEFT, TEXT_MIDDLE_RIGHT, TEXT_BOTTOM_CENTER"
"facebook10154898939830891","Beverage, Drink, People, Person, Human, Alcohol, Cocktail, Plant, Flora, Fruit, Produce, Grapefruit, Food, Citrus Fruit, Lemon, Glass, Bottle, Beer, Beer Bottle, Logo"
"facebook10154910336945891","Human, People, Person, Snow, Animal, Logo, Trademark, Storm, Nature, Blizzard, Transportation, Winter, Snowplow, Bulldozer, Vehicle, Tractor, Outdoors, Mammal, Deer, Wildlife"
"facebook10154910364460891","Human, Person, People, Trademark, Logo, Pizza, Food, Flora, Plant, Rice, Vegetable, Grain, Produce, Sign, Bowl, Cooking Batter, Whipped Cream, Creme, Dessert, Cream"
"facebook10154914484373387","People, Person, Human, Food, Trademark, Logo, Butter, Culinary, Towel, Keyboard, Electronics, Cup, Word, Bottle"
"facebook10154917854494205","Person, Human, People, Shirt, Clothing, Poster, Brochure, Paper, Flyer, Face, Dancing, Text, Portrait, File, Webpage, Furniture, Pot, Sticker, Label, Overcoat"
"facebook10154932968253387","Human, People, Person, Sewing, Food, Butter, Logo, Trademark, Word, Cup, Bowl, Mixer, Blender, Flyer, Poster, Brochure, Paper, Transportation"
"facebook10154933384900891","Wok, Frying Pan, Food, Logo, Trademark, Spoon, Waffle, Cutlery, Electronics, Loudspeaker, Speaker, Person, Human, People, Hardwood, Wood, Egg, Paper, Meal, Dish"
"facebook10154935182590891","Glass, Drink, Beverage, Beer, Alcohol, Beer Glass, People, Person, Human, Flora, Plant, Jar, Fruit, Produce, Food, Trademark, Logo, Bottle, Apple, Pomegranate"
"facebook10154936824728387","People, Person, Human, Boat, Dinghy, Tower, Architecture, Building, Trademark, Logo, Michaël R. Roskam, Transportation, Watercraft, Flora, Plant, Jar, Pottery, Vase, Potted Plant, Text"
"facebook10154937900720891","Human, People, Person, Drink, Beverage, Plant, Flora, Food, Cocktail, Alcohol, Chocolate, Fruit, Produce, Strawberry, Glass, Dessert, Trademark, Logo, Raspberry"
"facebook10154944238799205","Person, Human, People, Poster, TEXT_TOP_RIGHT, Speech, Audience, Crowd, TEXT_BOTTOM_LEFT, TEXT_MIDDLE_LEFT, TEXT_MIDDLE_RIGHT, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_CENTER, TEXT_TOP_LEFT, Blonde, Billboard, Trademark, Logo, Girl, Female"
"facebook10154946382455891","Human, People, Person, Beverage, Drink, Flora, Plant, Food, Alcohol, Cocktail, Chocolate, Fruit, Produce, Strawberry, Glass, Dessert, Logo, Trademark, Raspberry"
"facebook10154947015309205","Human, People, Person, Crowd, Speech, Audience, TEXT_TOP_RIGHT, Debate, Cup, TEXT_MIDDLE_RIGHT, TEXT_MIDDLE_LEFT, TEXT_TOP_CENTER, TEXT_TOP_LEFT, TEXT_MIDDLE_CENTER, Coat, Overcoat, Clothing, Jury, Suit, Trademark"
"facebook10154951094915891","People, Human, Person, Food, Curry, Plant, Flora, Aries Spears, Bouabdellah Tahri, Trademark, Logo, Produce, Vegetable, Carrot, Powder, Bowl, Word, Conga, Drum, Percussion"
"facebook10154951164240891","Beverage, Drink, People, Human, Person, Glass, Cup, Beer Glass, Alcohol, Beer, Jar, Plant, Flora, Dessert, Food, Cream, Creme, Pottery, Herbs, Planter"
"facebook10154951387875891","Food, People, Human, Person, Bacon, Trademark, Logo, Hardwood, Wood, Cream, Whipped Cream, Creme, Dessert, Bbq, Beverage, Drink, Flora, Plant"
"facebook10154951421415891","Human, People, Person, Logo, Trademark, Furniture, Brick, Coupe, Mustang, Car, Sports Car, Transportation, Automobile, Chair, Sandwich, Vehicle, Food, Hearth, Toast, Fireplace"
"facebook10154955203150891","People, Person, Human, Beverage, Drink, Alcohol, Cocktail, Cup, Plant, Ginger, Flora, Trademark, Logo, Bubble, Beer, Bucket, Bottle, Spoon, Beer Bottle"
"facebook10154955214125891","Person, People, Human, Jar, Drink, Beverage, Flora, Plant, Juice, Glass, Logo, Trademark, Food, Seasoning, Ornament, Dill, Art, Cup"
"facebook10154964264049205","Person, Human, People, Crowd, Audience, Speech, Team, Plant, Flora, Billboard, American Flag, Flag, Jar, Pottery, TEXT_TOP_RIGHT, TEXT_BOTTOM_CENTER, Text, Parade, Art, Sculpture"
"facebook10154970589235891","Food, Plant, Flora, Chocolate, Trademark, Logo, Dessert, Fudge, Produce, Vegetable, Bean, Butter, Meal, Dish, Plate, Custard"
"facebook10154970637510891","Food, Dessert, Chocolate, Trademark, Logo, Creme, Cream, Cookie, Biscuit, Gravy, Boiling, Pot, Plant, Flora, Person, People, Human, Bean, Vegetable, Produce"
"facebook10154974197280891","Outer Space, Space, Astronomy, Universe, Planet, Human, Person, People, Poster, Brochure, Paper, Flyer, Camera, Electronics"
"facebook10154975961300891","Glass, Drink, Beverage, Beer, Alcohol, Jar, Beer Glass, Bowl, Creme, Dessert, Food, Cream, Trademark, Logo, Human, People, Person"
"facebook10154975986805891","People, Person, Human, Glass, Beverage, Drink, Alcohol, Orange Juice, Juice, Bowl, Beer, Beer Glass, Jar, Cocktail, Trademark, Logo, Mixing Bowl, Jug, Bottle, Pitcher"
"facebook10154975988355891","Human, People, Person, Trademark, Logo, Wok, Frying Pan, Manicure, Transportation, Nail"
"facebook10154986214210891","Human, People, Person, Plant, Flora, Food, Bowl, Poster, Jar, Spaghetti, Pasta, Sprout, Make Out, Cup, Vegetable, Produce, Bean Sprout, Haircut, Hair, Billboard"
"facebook10154986675545891","People, Person, Human, Food, Burger, Logo, Trademark, Hot Dog, Bacon, Animal"
"facebook10154956291770891","Cocktail, Alcohol, Drink, Beverage, Flora, Plant, Food, Fruit, Produce, Pineapple, Glass, Trademark, Logo, Person, Human, People, Jelly, Sweets, Confectionery, Jar"
"facebook10154958250033387","People, Person, Human, Poster, Outer Space, Universe, Space, Astronomy, Word, Crystal, Military, Soldier, Military Uniform, Space Station"
"facebook10154966917444205","Person, Human, People, Poster, Blonde, Female, Girl, Woman, Flyer, Brochure, Paper, Clothing, Urban, Text, TEXT_TOP_RIGHT, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, TEXT_TOP_CENTER, TEXT_BOTTOM_RIGHT, Building"
"facebook10154968422728387","Nature, Elephant, Animal, Wildlife, Mammal, Logo, Trademark, Flora, Plant, Poster, People, Person, Human, Word, Hole, Jar, Pottery, Potted Plant, Vase"
"facebook10154970512865891","Logo, Trademark, Plant, Flora, Poster, Algae"
"facebook10154970604015891","Human, Person, People, Drink, Beverage, Flora, Plant, Cocktail, Alcohol, Food, Fruit, Produce, Glass, Strawberry, Raspberry, Trademark, Logo, Glitter, Light, Dessert"
"facebook10154971651898387","Human, People, Person, Trampoline, Electronics, Laptop"
"facebook10154972835720891","People, Person, Human, Food, Flora, Plant, Sprout, Vegetable, Bean Sprout, Produce, Burger, Logo, Trademark, Sandwich, Glass"
"facebook10154975738285891","Food, Human, People, Person, Plant, Flora, Produce, Corn, Vegetable, Grain, Trademark, Logo, Drink, Beverage, Electrical Device, Oven, Appliance, Cream, Dessert, Creme"
"facebook10154975879870891","Food, Pizza, Flora, Plant, People, Human, Person, Produce, Vegetable, Corn, Grain, Electrical Device, Trademark, Logo, Appliance, Oven, Dessert, Fried Chicken, Bbq, Cauliflower"
"facebook10154986735559205","Human, Person, People, Blonde, Girl, Female, Plant, Flora, Jar, Pottery, Vase, Potted Plant, Kiosk, Woman, Clothing, Overcoat, Coat, Suit, Water, Poster"
"facebook10154987048230891","Person, People, Human, Trademark, Logo, Flora, Plant, Avocado, Food, Fruit, Produce"
"facebook10154987114970891","Human, People, Person, Jar, Drink, Beverage, Juice, Plant, Flora, Trademark, Logo, Cocktail, Pottery, Alcohol, Bottle"
"facebook10154997616765891","Food, Logo, Trademark, Dessert, Creme, Cream, Slow Cooker, Cooker, Human, People, Person, Relish, Macaroni, Pasta"
"facebook10154997879910891","Drink, Beverage, Cocktail, Alcohol, Jar, Logo, Trademark, People, Human, Person, Glass, Bowl, Cup, Pot, Boiling"
"facebook10155008244964205","Human, Person, People, Blonde, Female, Girl, Woman, Crowd, Speech, Audience, TEXT_BOTTOM_LEFT, TEXT_BOTTOM_RIGHT, Flyer, Brochure, Poster, Paper, TEXT_BOTTOM_CENTER, File, Webpage, Flag"
"facebook10155008409684205","People, Human, Person, Poster, Flyer, Paper, Brochure, Crowd, Speech, Audience, TEXT_BOTTOM_LEFT, TEXT_TOP_CENTER, TEXT_TOP_RIGHT, TEXT_BOTTOM_RIGHT, TEXT_BOTTOM_CENTER, TEXT_TOP_LEFT, Spotlight, Lighting, LED, Parade"
"facebook10155011767519205","Human, People, Person, Poster, Clothing, Overcoat, Coat, Suit, Audience, Crowd, Speech, Debate, TEXT_TOP_RIGHT, TEXT_BOTTOM_RIGHT, Paper, Flyer, Brochure, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_CENTER, TEXT_TOP_CENTER"
"facebook10155014535725891","People, Person, Human, Trademark, Logo, Word, Food, Jam"
"facebook10155019831610891","Flora, Plant, Person, People, Human, Food, Fruit, Produce, Beverage, Drink, Strawberry, Alcohol, Cocktail, Logo, Trademark, Jar, Glass, Tin, Aluminium, Citrus Fruit"
"facebook10155022149090891","Human, Person, People, Food, Sugar, Trademark, Logo, Aluminium, Drink, Beverage, Cup, Cooking Batter"
"facebook10155022161700891","People, Person, Human, Trademark, Logo, Food, Bacon, Plywood"
"facebook10155026108719205","Human, Person, People, Speech, Crowd, Audience, TEXT_TOP_RIGHT, Coat, Overcoat, Clothing, TEXT_BOTTOM_CENTER, Suit, TEXT_MIDDLE_RIGHT, TEXT_MIDDLE_CENTER, Table, Furniture, Pool Table, Electronics, Screen, Indoors"
"facebook10155029076849205","Person, Human, People, Poster, Overcoat, Coat, Clothing, Suit, TEXT_TOP_RIGHT, Speech, Crowd, Audience, Debate, TEXT_TOP_CENTER, TEXT_MIDDLE_CENTER, TEXT_BOTTOM_LEFT, TEXT_MIDDLE_RIGHT, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_LEFT, Collage"
"facebook10155029181599205","Person, People, Human, Speech, Crowd, Audience, Coat, Overcoat, Clothing, Suit, TEXT_TOP_RIGHT, TEXT_MIDDLE_LEFT, TEXT_TOP_CENTER, TEXT_MIDDLE_CENTER, TEXT_TOP_LEFT, TEXT_BOTTOM_CENTER, TEXT_BOTTOM_LEFT, Screen, Logo, Trademark"
"facebook10155033531048387","People, Human, Person, Beard, Braid, Hair, Blonde, Lighting"
"facebook10155034087295891","Food, Burger, Cooking, Bread, Bun, People, Person, Human, Trademark, Logo, Jam, Shop, Appliance, Oven, Electrical Device, Tortellini, Pasta"
"facebook10155040177055891","Cocktail, Alcohol, Drink, Beverage, Dessert, Food, Creme, Cream, Glass, Person, People, Human, Logo, Trademark"
"facebook10155040647055891","Cocktail, Alcohol, Beverage, Drink, Jar, Food, Bread, Plant, Flora, Person, Human, People, Sphere, Ball, French Toast, Toast, Glass, Cornbread, Logo, Trademark"
