"video_id","feature_names","title","description","category","duration","path","topics"
"facebook10155621301900891","Transportation, Motor Scooter, Leisure Activities, Poster, Human, Automobile, Gibbs Sports, Innovation, Flora, Fence, Asphalt, Branded Content, Caucasian Woman, Caucasian Woman , Product, Ocean, Sea Waves, Sports Car, Person, Man with Long Hair, Tubing, Road, Motorcycle, Live, Vehicle, Adventure, gray vehicle, Tire, Motorcycle, BMW, Yellow vehicle, Text-on-Screen, Thrillist, People, Rafting, Flood, Car, ATV, Airplane, Tarmac, Pine, Oak, Jet Ski, Woman with Brown Hair, Lake, Nature, Black vehicle, Water, Dinghy, Hovercraft, White text, Formula One, 2 shot changes first 10 seconds, Race Car, Jet, Conifer, Rural road, red vehicle, Amphibious ATV, 2 average shot changes per 10 seconds, 91-120 seconds, Sea, Scooter, Flyer, Brochure, Boat, Soil, Tree, Athletic Man, Vespa, Paper, Word, Plant, Ground, Action & Adventure, Woman wearing sunglasses, Blue vehicle, Man wearing sunglasses, Vessel, Hedge, Watercraft, White text on red backdrop","Quadski","This is what you get when you cross an ATV with a jetski and its awesome.","NEWS",110.227,"/Thrillist/videos/10155621301900891/",
"facebook10156084074955891","Transportation, Poster, Human, Beard, Automobile, Airfield, Handrail, Coil, Red Sky, Driving, Steeple, Urban, Person, Smoke, Spire, Park, Airport, Vehicle, Tower, Adventure, People, Helicopter, Console, Car, Airplane, Night, Town, Sunrise, Outdoors, Weapon, Electronics, City, Warplane, Neil Hannon, Bomber, Tent, Spoke, Pollution, Glider, Convertible, Building, Field, 5 shot changes first 10 seconds, Smog, Takeoff, Nature, Banister, Glasses, Billboard, 10-12 shot changes first 30 seconds, Plumbing, Seaplane, Neighborhood, Joystick, Cottage, Rotor, Downtown, Dawn, 91-120 seconds, Sky, Logo, Dusk, Flyer, Brochure, Sönke Wortmann, Housing, House, Head, Spiral, Aircraft, Trademark, Paper, Light Fixture, Architecture, Word, Sunset, 3 average shot changes per 10 seconds, Biplane","Volocopter","The first passenger drone was just unleashed on America.","NEWS",91.923,"/Thrillist/videos/10156084074955891/",
"facebook10156247050000891","Poster, Transportation, Human, Glacier, Automobile, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, Silhouette, Flora, Bicycle, 10 - 15 Percent Of Screen Width - First 10 Seconds, 3 shot changes first 10 seconds, Mikaela Shiffrin, Jersey, Crash Helmet, TEXT_TOP_RIGHT, 3 - 4 Words Per Second - First 10 Seconds, Accessories, Sports Car, Person, Piste, Fitness, Bike, 4 average shot changes per 10 seconds, Balcony, Art, TEXT_BOTTOM_LEFT, 31 + Words On Screen - First 10 Seconds, Vehicle, Skin, Furniture, People, Collage, Car, Working Out, T-Shirt, Outdoors, Shorts, Electronics, Apparel, Boxing, Railing, Hospital, Steven Nyman, Back, TEXT_TOP_LEFT, Ice, Mountain, Couch, Swimwear, Andrew Weibrecht, TEXT_BOTTOM_RIGHT, Nature, Purse, Tom Fletcher, Alps, Pottery, Glasses, Clothing, Billboard, Operating Theatre, Machine, Figurine, Formula One, Randy Johnson, TEXT_MIDDLE_LEFT, Race Car, Cable Car, 5 - 10 Percent of Screen Height - First 10 Seconds, 16+ The Most Words On Screen At Any One Time - First 10 Seconds, Keyboard, Sport, Jar, Ampersand, Dress Shirt, Logo, Sports, Gym, Flyer, Exercise, Brochure, Bag, Alphabet, Boat, Shirt, Hardhat, Head, TEXT_MIDDLE_CENTER, TEXT_BOTTOM_CENTER, Screen, Trademark, Paper, Canopy, Bikini, 13-15 shot changes first 30 seconds, Word, Plant, Helmet, Clinic, 2 Seconds On Screen, Ornament, Watercraft, Handbag, Snow","Skiing and Snowboarding Simulator","Hit the slopes without stepping outdoors. >> thrl.st/2FyCHYt","NEWS",180.265,"/thrillisttravel/videos/10156247050000891/",
"facebook10155602352604281","4-6 shot changes first 30 seconds, Transportation, Windshield, Poster, Home Decor, Human, Automobile, Man driving, Man driving, Man driving, Man driving, Instructional, Driving, Car Mirror, Text, Person, Male hands, Alloy Wheel, Mirror, Phone, Red text on black backdrop, Vehicle, Mobile Phone, Furniture, Text-on-Screen, Suv, People, Car, Electronics, Computer, Headrest, French fries, Hands, Voiceover - American Accent, Tin, Wheel, Banner, Close-up, Voiceover - Male, Cushion, Camilo Pascual, Bus, Glasses, Toy, Chair, Can, 31-60 seconds, Man with facial hair, 1 average shot changes per 10 seconds, Aluminium, Logo, Flyer, Brochure, Man with Dark Hair, Toyota, Red text, Black text on gray backdrop, Head, Ary Abittan, Vehicle with gray interior, Trademark, Paper, Ketchup packets, 1 shot changes first 10 seconds, Word, Cell Phone, Man wearing sunglasses, Orange text","How to Ketchup Your Fries in the Car","LIFE HACK: Heres how to ketchup your fries 🍟 in the car!","NEWS",55.486,"/Thrillist/videos/10155602352604281/",
"facebook10156038468040891","Transportation, Leisure Activities, Poster, Human, Automobile, Ferry, Conference Room, Handrail, Temple, Sea Waves, Ocean, Sports Car, Person, Bedroom, Worship, 4 shot changes first 10 seconds, Tower, Furniture, Restaurant, Meeting Room, People, Cruise Ship, Car, Outdoors, Lamp, Fishing, Table, Hospital, Wheel, Spoke, Interior Design, Couch, Building, Ocean Liner, Nature, Pub, Banister, Glasses, Dining Table, Billboard, Brick, Arctic, 10-12 shot changes first 30 seconds, Winter, Water, Lampshade, Shrine, Room, Dinghy, Formula One, Operating Theatre, Chair, Machine, Race Car, Engine, Convention Center, Ship, Stage, Ampersand, 2 average shot changes per 10 seconds, 91-120 seconds, Sea, Logo, Gazebo, Boat, Alphabet, Gianluigi Aponte, Trademark, Indoors, Canopy, Architecture, Word, Sink, Coast, Clinic, Bench, Watercraft, Vessel, Snow, Bar Counter","MSCs New Seaside Cruise","Brave the longest ziplines at sea. >> thrl.st/2BwJF1l","NEWS",93.118,"/thrillisttravel/videos/10156038468040891/",
"facebook10156199302000891","Transportation, Poster, Musician, Windshield, Half Track, Leisure Activities, Human, Electrical Device, John Martyn, Automobile, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, 10 - 12 The Most Words On Screen At Any One Time - First 10 Seconds, Flora, Silhouette, Lighting, Riding Bicycle, Dance, Bicycle, 0 - 5 Percent of Screen Height - First 10 Seconds, 10 - 15 Percent Of Screen Width - First 10 Seconds, Jersey, Crash Helmet, Person, Bike, Storm, Team, Headlight, TEXT_BOTTOM_LEFT, Robot, Vehicle, Switch, Guitarist, Car Wheel, Truck, Van, Snowboarding, Suv, People, Light, Car, T-Shirt, Outdoors, Knitting, Tractor, Hospital, Blizzard, TEXT_TOP_LEFT, Wheel, 2-3 minutes, Snowplow, Swimwear, Ice, 5 shot changes first 10 seconds, Tartan, Nature, Glasses, Clothing, Buggy, Arctic, 11 - 15 Words on Screen - First 10 Seconds, 10-12 shot changes first 30 seconds, Underwear, Winter, Toy, Sedan, Dinghy, Team Sport, Lingerie, 1 - 2 Words Per Second - First 10 Seconds, Jar, Sport, Jesse C. Boyd, Ampersand, Sports, Flyer, Logo, Brochure, Boat, Alphabet, Shirt, Hardhat, Blonde, Bulldozer, TEXT_BOTTOM_CENTER, Head, Trademark, Paper, Cyclist, American Football, Word, Performer, Helmet, Plant, Football Helmet, Clinic, Watercraft, 3 average shot changes per 10 seconds, 2 Seconds On Screen, Skiing, Vessel, Snow, Ornament, Plaid, Football, Blackboard","Inventions That Make Winter Not Suck","These inventions make winter suck way less.","NEWS",150.974,"/thrillisttravel/videos/10156199302000891/",
"facebook10155763942908387","15 - 20 Percent Of Screen Width - First 10 Seconds, Poster, Human, Transportation, Automobile, Innovation, Robot, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, Troop, Ferry, Bicycle, Doctor, Surgeon, Sports, Informative, 21 - 25 Words On Screen - First 10 seconds, 21 - 25 Words On Screen - First 10 seconds, Urban, Text, Sports Car, Person, Olympics, Bike, Boring, White text on black backdrop, Team, Motorcycle, TEXT_BOTTOM_LEFT, Military, Mountain, Army, Vehicle, Furniture, Panning shot, Text-on-Screen, Snowboarding, People, Military Uniform, Digital Camera, Collage, Car, At Winter Olympics South Korean robot skiiers were tested for the first time publically, Weapon, Outdoors, Electronics, 2 - 3 Words Per Second - First 10 Seconds, TEXT_TOP_LEFT, 13 - 15 The Most Words On Screen At Any One Time -  First 10 Seconds, Person Skiing, Building, Skiing, Sports, Asian Man, News Story, Rink, Video Camera, Hole, Lim Boon Heng, Classical, Seeker, Snow, Skating, Camera, Winter, Live Action, Snowman, Soldier, Formula One, Dinghy, TEXT_MIDDLE_LEFT, Chair, White text, 31-60 seconds, Race Car, Animal, 5 - 10 Percent of Screen Height - First 10 Seconds, Sport, Multi-Segment, Asian Woman, 2 average shot changes per 10 seconds, Sports, Logo, Flyer, Brochure, Technology & Computing, Boat, Ice Skating, Blue text, TEXT_MIDDLE_CENTER, skis, TEXT_BOTTOM_CENTER, Paper, Trademark, Cyclist, 1 shot changes first 10 seconds, Word, 2 Seconds On Screen, Snow, Stencil","Skiing Robots Hit The Slopes At The Winter Olympics","These robot skiiers were going for gold at the Winter Olympics.","NEWS",59.475,"/SeekerMedia/videos/10155763942908387/",
"facebook10155617695035891","Transportation, Human, Electrical Device, Automobile, Candle, Asphalt, Glass, Lighting, Jersey, Person, Text, Road Sign, Hardware, Bubble, Bumper, Accessories, Aries, Headlight, Analog Clock, Vehicle, Parrot, Connector, Drink, Light, People, Cocktail, Car, Alcohol, 61-90 seconds, Tarmac, T-Shirt, Electronics, Appliance, Jewelry, Food, Bbq, Oven, Pearl, Goggles, Glasses, Brick, Bird, 2 shot changes first 10 seconds, Emblem, Cooking, Contact Lens, Animal, Street Sign, Jar, Sign, Keyboard, Clock, Aluminium, 2 average shot changes per 10 seconds, Stopsign, Sheep, Logo, Shirt, Canary, Trademark, Computer Keyboard, Parakeet, Light Fixture, Word, Computer Hardware, Beverage, Ornament, Bottle","Three Tips for Keeping Your Grill In Top Shape","Keep your grill in top shape with these three easy tips.  Pin it for later: thrl.st/2xkuwwi","NEWS",84.627,"/Thrillist/videos/10155617695035891/",
"facebook10156004433580891","Transportation, Half Track, Poster, Jeep, Human, Automobile, Tap, Silhouette, Kid, Flora, Ct Scan, Ferry, Asphalt, 3 shot changes first 10 seconds, Person, X-Ray, Manta Ray, Eruption, Military, Stingray Fish, Baby, Truck, People, Flood, Car, Airplane, Sunlight, Tarmac, Shorts, Outdoors, Electronics, 5 average shot changes per 10 seconds, Swimwear, Waterfront, Marvin Stefaniak, Nature, Sea Life, Shoe, Entertainment Center, Child, Glasses, Footwear, Clothing, Aquarium, Underwear, Water, Landslide, Jet, Lingerie, Fish, Animal, Sport, Keith Murray, Sand, Sports, Logo, Boat, Wrist, Soil, Head, Diving, Wilderness, Trademark, Constriction Crane, Bikini, Word, 13-15 shot changes first 30 seconds, Plant, Rock, Harbor, Diver, Ground, Watercraft, Vessel, Port","Strong Socks","These socks are stronger than steel.","NEWS",90.046,"/Thrillist/videos/10156004433580891/",
"facebook791998327639220","Transportation, Poster, Human, Automobile, Electrical Device, Document, Flora, Asphalt, 3 shot changes first 10 seconds, Text, Person, 4 average shot changes per 10 seconds, Coat, Balcony, Art, Vehicle, People, Suv, Car, Tarmac, Appliance, Female, Oven, Steele Sidebottom, Sunglasses, Glasses, Girl, Pottery, Clothing, Brick, 10-12 shot changes first 30 seconds, Ági Szalóki, Woman, Shop, Overcoat, Jar, Flyer, Brochure, Kiosk, Tree, Diploma, Blonde, Paper, Indoors, Suit, Word, Vase, Plant, Bench, Redwood, Potted Plant","Dear NY: Cute Little Spot","We all have that cute little spot thats more than just good food 🍴 Here are a couple to add to your list!","NEWS",90.463,"/Refinery29RSVP/videos/791998327639220/",
"facebook10155609809907917","Transportation, Parliament, Home Decor, Human, Poster, Half Track, Luggage, Automobile, 0 Words On Screen First 10 Seconds, Conference Room, Fence, Flora, Christmas Stocking, Church, Traffic Jam, Steeple, Plan, Crowd, Train, Urban, Spire, Person, Sports Car, Grocery Store, Submarine, Terrace, Vegetable, Shipping Container, Road, Balcony, Worship, Vehicle, Tower, Robot, Suitcase, Truck, People, Meeting Room, Flood, Collage, Gift, Console, Car, Aerial View, Vine, 61-90 seconds, Town, Stocking, Outdoors, Weapon, Rowboat, City, Electronics, Barge, 0 shot changes first 30 seconds, Warehouse, Parking Lot, Landscape, Cabbage, Waterfront, Pollution, Interior Design, Food, Column, Building, Pillar, Nature, Marina, Pottery, Market, Aisle, Quilt, Toy, Parking, Formula One, Race Car, Engine, Library, 0 average shot changes per 10 seconds, Shop, Jar, Office, Boat, Castle, 0 shot changes first 10 seconds, Paper, Kale, Indoors, Cathedral, Architecture, Word, Plant, Vase, Scenery, Harbor, Produce, Diagram, Potted Plant, Port, Ornament, Hedge","Building The Worlds Tallest Church","Engineering what will be the worlds tallest church has taken nearly 145 years. (via Science Channel)","ENTERTAINMENT",81.363,"/SeekerMedia/videos/10155609809907917/",
"facebook10155448857667922","Transportation, Poster, Human, Automobile, Autism/PDD, Face, Flora, Product, Office, 3 shot changes first 10 seconds, Smile, Indian Woman, Man wearing glasses, Informative, Person, Coat, Laptop, Furniture, woman with orange nail polish, Text-on-Screen, Helpful, Shareable, People, Car, A.D.D., Electronics, Health & Fitness, Back, Arm, Compilation/Clips, Family & Parenting, Fidget spinner, Couch, News Story, Couple, Credible, Close-up, Controversial, Tartan, Hair, Billy Simpson, Testimonial, Yellow text, Yellow text on screen, Toys, Clothing, Glasses, John Newman, A. J. DeLaGarza, Modern Office, Live Action, Hobbies & Interests, using a fidget spinner, Young Woman, Overcoat, Portrait, Angellica Bell, Ampersand, Entertaining, Asian Woman, Amazon website, African American Woman, 91-120 seconds, Elida Almeida, Jazz, plastic fidget spinner, Informational, Alphabet, Head, metal fidget spinner, Amazon, Interview, Instrumental, Black text on pink backdrop, Suit, Man wearing blue shirt, Word, Haircut, Plant, 3 average shot changes per 10 seconds, Plaid","Fidget Spinners Are Taking Over The Country","Why youre seeing these fidget spinners EVERYWHERE 🌀","NEWS",109.182,"/Refinery29RSVP/videos/10155448857667922/",
"facebook10155472541354205","Transportation, Windshield, Signature, Poster, Human, Automobile, 4 Seconds On Screen, Flora, Asphalt, Jersey, Doctor, Freeway, Crowd, TEXT_TOP_RIGHT, 21 - 25 Words On Screen - First 10 seconds, 5 - 10 Percent Of Screen Width - First 10 Seconds, 21 - 25 Words On Screen - First 10 seconds, Text, Person, Black Hair, People, Collage, Car, 3-4 minutes, 2 - 3 Words Per Second - First 10 Seconds, Sphere, TEXT_TOP_LEFT, 13 - 15 The Most Words On Screen At Any One Time -  First 10 Seconds, Pollution, Column, Autograph, Clothing, Pottery, Glasses, Billboard, T-Shirt, Tarmac, Electronics, Handwriting, Limo, Road, Coat, Hand, TEXT_BOTTOM_LEFT, TEXT_TOP_CENTER, Pillar, Hair, Finger, Vehicle, TEXT_MIDDLE_RIGHT, TEXT_MIDDLE_LEFT, 5 - 10 Percent of Screen Height - First 10 Seconds, 1 average shot changes per 10 seconds, Webpage, TV, Overcoat, Jar, Highway, File, Brochure, Logo, Flyer, Audience, Television, Shirt, Speech, Head, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_CENTER, Suit, Paper, Trademark, Screen, Label, Architecture, Word, Vase, 1 shot changes first 10 seconds, Plant, License, Haircut, 1-3 shot changes first 30 seconds, Potted Plant","The NRA Is All About ‘Protecting Your Rights’, Unless You’re Black.","Philando Castile Was A Licensed Gun Owner + Teacher. Yet He Was Still Shot & Killed. The NRA - National Rifle Association of America SAID NOTHING.  - Francis Maxwell Exposes Their Ridiculous HYPOCRISY","POLITICS",226.366,"/TheYoungTurks/videos/10155472541354205/","[""nra"",""castile"",""philando castile"",""dana"",""americans"",""gun"",""teachers"",""rights"",""organisation"",""firearm""]"
"facebook934057440099974","4-6 shot changes first 30 seconds, Trolley, Motor Scooter, Transportation, Poster, Leisure Activities, Home Decor, Human, Electrical Device, Joana Zimmer, Automobile, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, Silhouette, Kid, Handrail, Flora, Ferry, Fence, Bread, Asphalt, 10 - 15 Percent Of Screen Width - First 10 Seconds, Pedestrian, Red Sky, Crowd, Bacon, Ocean, 3 - 4 Words Per Second - First 10 Seconds, Smoke, Person, Sidewalk, Train, Urban, Accessories, Town Square, Taxi, People, Campus, Flood, Car, 6 Average Words On Screen, Streetcar, Palm Tree, Walkway, Zoe Cassavetes, Tunnel, Swimwear, Food, Column, Pollution, Interior Design, Female, Building, TEXT_BOTTOM_RIGHT, Girl, Brick, Pottery, Pavement, Clothing, Bridge, 61-90 seconds, Town, Electronics, Tarmac, Sunrise, Pine, Outdoors, Vine, Oak, Deck, Computer, Fishing, City, Bagel, Cafe, Sailboat, Motorcycle, Park, Beacon, TEXT_TOP_CENTER, TEXT_BOTTOM_LEFT, Tablecloth, Nature, Bead, Smog, Pub, Hole, Pillar, Child, Banister, Bus, Bowl, 31 + Words On Screen - First 10 Seconds, 4 shot changes first 10 seconds, Vehicle, Restaurant, Plaza, Furniture, Laptop, Bookcase, Baby, Water, Beach, Room, 5 - 10 Percent of Screen Height - First 10 Seconds, Jar, Downtown, Dawn, 2 average shot changes per 10 seconds, Sand, Audience, Sky, Sea, Pc, Make Out, Dusk, Monument, Logo, Boat, Arecaceae, Tree, Soil, Porch, Blonde, TEXT_BOTTOM_CENTER, Yacht, Shelf, Path, Library, Conifer, Pantry, Cab, Cable Car, Bartender, Vespa, Tram, Vigil, Architecture, Trademark, Maillot, Indoors, Bikini, Word, Sunset, Plant, Rock, Night Life, Coast, Watercraft, Linen, Vessel, Water Bottle, Monastery, Hedge, Bottle, Bar Counter","Take a 60 second trip to Lisbon, Portugal","Lisbon, Portugal is an affordable European city by the beach 💛 What more could you ask for?","NEWS",83.357,"/Refinery29RSVP/videos/934057440099974/",
"facebook696665647182117","4-6 shot changes first 30 seconds, Transportation, Poster, Human, Cinco de Mayo, Limo, Educational Content, Automobile, Costume, Face, Bill Murray, Atticus Shaffer, Lauren Graham, Smile, Crowd, Jersey, Jenna Dewan, Text, Urban, Person, Car Mirror, Mexico & Central America, Car, People, Salma Hayek, Kris Jenner, Chelsea Handler, Compilation/Clips, Still image, Building, Clothing, Yellow text, Yellow text, Yellow text, Yellow text, yellow text, Yellow text, Yellow  text, Yellow text, Brick, T-Shirt, Computer, Damian McGinty, Electronics, Apparel, Vest, Road, Phone, Mirror, Coat, Eva Longoria, Hair, Mike Pence, Black vehicle, Vehicle, Mobile Phone, Laptop, Clown, Joseph Gordon-Levitt, Jessica Alba, Man wearing suit, Man wearing suit, Text-on-Screen, White text, Ampersand, Multi-Segment, Overcoat, Portrait, Education, Multi-Segment, Mature Man, 2 average shot changes per 10 seconds, Audience, Alphabet, Flyer, Brochure, Informational, Mexican flag, Subtitles, Speech, Shirt, Dimples, Naya Rivera, Paper, Selena Gomez, Afro Hairstyle, Refinery 29, Advocacy, 1 shot changes first 10 seconds, Word, Performer, Matthew Morrison, Cell Phone, Channing Tatum, Mark Consuelos","Heres How Not To Celebrate Cinco De Mayo","Things NOT to do on Cinco de Mayo.","NEWS",90.43,"/Refinery29RSVP/videos/696665647182117/",
"facebook855441184628267","Transportation, Human, Poster, Credit Card, Automobile, Train Station, Money, File Folder, Flora, Andrew Jackson, Self-Improvement, 3 shot changes first 10 seconds, Pedestrian, Train, Text, Person, Taxi, People, Car, Toe, Vehicle, Drink, 4 average shot changes per 10 seconds, Vegetable, Terminal, Motorcycle, Hand, Confectionery, Back, Hospital, Dollar, Compilation/Clips, Web Series, Tin, Food, Female, Banner, Ulysses S. Grant, Tape, Magazine, Market, File Binder, Girl, Coin, Pizza, Cup, 10-12 shot changes first 30 seconds, Eggplant, Can, Food & Drink, Budget Travel, Sweets, Shelf, Pantry, Bell Pepper, Cab, Food & Grocery, Woman, Pepper, Coffee Cup, Aluminium, Ampersand, Subway, Blonde, Abraham Lincoln, Paper, Anabel Englund, 91-120 seconds, Flyer, Brochure, Bag, Alphabet, Word, Police Car, Plant, George Washington, Clinic, Beverage, Produce, Alexander Hamilton, Supermarket, Bottle","Try Living with Lucie: 5 Days on a $50 Budget","Could you survive off $50 for one week?? 🤔  Tag your friend who loves a good budget","NEWS",92.478,"/Refinery29RSVP/videos/855441184628267/",
"facebook10155383685495891","Poster, Transportation, Dough, Human, Electrical Device, Frying Pan, Automobile, Carolina Peleritti, Wok, Handrail, Flora, Bread, Adapter, 3 shot changes first 10 seconds, Person, Pastry, Dessert, Vehicle, Connector, Furniture, Seasoning, People, Collage, Car, 4 average shot changes per 10 seconds, Bling, Jewelry, Food, Caramel, Bagel, Cup, Bowl, Banister, Chair, Plywood, 91-120 seconds, Logo, Head, Trademark, Word, Sink, Gravy, Plant, Bun","Fork Yeah: Everything Donut","Everything donuts mean you never have to choose between bagels and donuts again: thrl.st/2sUALlJ","NEWS",91.433,"/thrillistfoodanddrink/videos/10155383685495891/",
"facebook1405648982829993","Transportation, Poster, Human, Automobile, Kid, Person, Hat, 4 shot changes first 10 seconds, Vehicle, Furniture, Baby, Adam Sandler, Suv, Military Uniform, People, Car, Team, Military, Horse, Coat, Army, Tin, Phil Campbell, Child, Glasses, Billboard, Clothing, Soldier, Mammal, Chair, 31-60 seconds, Animal, Dress Shirt, Overcoat, Aluminium, Logo, Flyer, Brochure, Head, Shirt, Cowboy Hat, Trademark, Suit, Paper, 13-15 shot changes first 30 seconds, Word, 7 average shot changes per 10 seconds, Equestrian","29 Million Hours of Adam Sandler Content Watched on Netflix Ev...","Adam Sandlers Netflix deal is apparently really paying off. (via NowThis Entertainment)","NEWS",44.371,"/thrillistentertainment/videos/1405648982829993/",
"facebook10155909431455891","Transportation, Poster, Human, Half Track, Frying Pan, Automobile, Wok, Diary, Glass, Flora, Kid, Fence, Bread, Spice, Intersection, Ocean, Jorge Jesus, Carnation, Person, Text, Toast, Sidewalk, Urban, Dessert, Vehicle, Drink, Baby, Truck, People, Blossom, Car, Alcohol, Campus, Road, Vegetable, Chocolate, Cattle, Tractor, Walkway, Table, Waterfront, Mountain, Flower, Sprout, Food, Field, Building, 19-21 shot changes first 30 seconds, Vine, Sunlight, Outdoors, Birthday Cake, Cake, 5 shot changes first 10 seconds, Nature, Child, Grain, Alps, Pavement, Glasses, Culinary, Seed, Market, Water, Mammal, Butter, Path, Convention Center, Goblet, Animal, Pepper, Sea, Custard, Logo, Garlic, Flyer, Brochure, Soil, Bulldozer, Trademark, Paper, Wheat, Cow, French Toast, Indoors, Architecture, Rock, Produce, Plant, Harbor, Dairy Cow, Coast, Beverage, 7 average shot changes per 10 seconds, Port, Hedge","Eataly World","Eatalys new 20-acre theme park is basically Disneyland for food.","NEWS",90.643,"/thrillisttravel/videos/10155909431455891/",
"facebook10156278890485891","Transportation, Poster, Weather, Mound, Home Decor, Electrical Device, Human, Automobile, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, 10 - 12 The Most Words On Screen At Any One Time - First 10 Seconds, Handrail, Lighting, Flora, Asphalt, 3 shot changes first 10 seconds, 10 - 15 Percent Of Screen Width - First 10 Seconds, 0 - 5 Percent of Screen Height - First 10 Seconds, Red Sky, Ocean, Ruins, Promontory, TEXT_TOP_RIGHT, Coffee Table, Person, Hearth, Vehicle, Vegetation, Grassland, Furniture, Bookcase, Apartment, Suv, Rubble, People, Shack, Cliff, Car, 3 Seconds on Screen, Mountain Range, Road, Crest, Bedroom, Ancient Egypt, TEXT_BOTTOM_LEFT, 6 Average Words On Screen, Table, Cumulus, Appliance, Mountain, Dirt Road, Kitchen, Field, Couch, Interior Design, Building, TEXT_BOTTOM_RIGHT, Tarmac, Sunrise, Outdoors, Electronics, Lamp, Entertainment Center, Nature, Oven, Shelter, Flame, Banister, Alps, Pottery, Home Theater, Countryside, Dining Table, Flooring, Fire, Brick, 11 - 15 Words on Screen - First 10 Seconds, 10-12 shot changes first 30 seconds, Room, Trail, Water, Lampshade, Landslide, Cottage, Beach, Chair, Fort, Path, Rural, Peninsula, Shelf, Curtain, Pantry, Hut, 1 - 2 Words Per Second - First 10 Seconds, Jar, Dawn, 91-120 seconds, Sea, Valley, Sky, Mud, Dusk, Logo, Fireplace, TEXT_BOTTOM_CENTER, Spruce, House, Soil, Housing, Bush, Trademark, Indoors, Cave, Cloud, Floor, Bed, Architecture, Word, Vase, Patio, Sunset, Rock, Pyramid, Desert, Plant, Ground, Coast, 3 average shot changes per 10 seconds, Potted Plant, Ornament, Loft, Gravel, Dining Room, Bunker","Buy An Entire Village in Scotland","This village on the Isle of Skye is up for grabs: thrl.st/2tsHUxC","NEWS",94.739,"/thrillisttravel/videos/10156278890485891/",
"facebook1681433231918232","Transportation, Poster, Human, Automobile, Beard, Flora, Branded Content, 3 shot changes first 10 seconds, Rooney Mara, Person, Sci-Fi & Fantasy, Jeff Goldblum, Movies, Vegetation, Vehicle, Clown, Charlie Heaton, People, Car, Franco Navarro, Sci-Fi, Gordon Gund, Compilation/Clips, 2-3 minutes, Land, Forest, Comic Books, Outdoors, Nature, Mascot, Glasses, 10-12 shot changes first 30 seconds, Toy, Gal Gadot, Flyer, Brochure, Danny Greene, Head, Johnny Madsen, Tree, Josh Holden, Trailer/Preview, Paper, Tom Hiddleston, Tom Holland, Movie, Word, Performer, Highlight, Weed, Plant, Gaahl, Action & Adventure, 3 average shot changes per 10 seconds, Redwood, Playing Guitar, Chris Hemsworth, Arts & Entertainment","Top 5 Superhero Transformations Of 2017","Heroes like Wolverine and Wonder Woman were totally revamped this year — these are the best superhero transformations of 2017. (via NowThis Entertainment)","NEWS",173.459,"/thrillistentertainment/videos/1681433231918232/",
"facebook10155894150253387","Windshield, Transportation, Poster, Human, Electrical Device, Jeep, Automobile, Half Track, 1 - 3 The Least Words On Screen At Any One Time - First 10 Seconds, Silhouette, Fence, Gearshift, Flora, Asphalt, 3 shot changes first 10 seconds, Outer Space, TEXT_TOP_RIGHT, 21 - 25 Words On Screen - First 10 seconds, 21 - 25 Words On Screen - First 10 seconds, Sports Car, Person, Hardware, Text, Car Mirror, Alloy Wheel, Vegetation, Connector, Vehicle, Truck, People, Car, Tow Truck, Road, Mirror, Space, Astronomy, TEXT_BOTTOM_LEFT, 2 - 3 Words Per Second - First 10 Seconds, 6 Average Words On Screen, TEXT_TOP_LEFT, Hospital, Wheel, Convertible, TEXT_BOTTOM_RIGHT, 61-90 seconds, Tarmac, Coupe, Golf Cart, Jaguar Car, Buggy, Universe, Sedan, Machine, TEXT_MIDDLE_LEFT, Cosmetics, 20 - 25 Percent Of Screen Width - First 10 Seconds, 5 - 10 Percent of Screen Height - First 10 Seconds, 20 - 25 Percent Of Screen Width - First 10 Seconds, Gauge, Logo, Bush, Generator, Car Dealership, TEXT_BOTTOM_CENTER, TEXT_MIDDLE_CENTER, Trademark, Word, Plant, Computer Hardware, Clinic, 1 Second On Screen, 3 average shot changes per 10 seconds, Stencil, Tachometer, Hedge","These Vintage Cars Are Fully Electric","Vintage cars are being retrofitted as fully electric, zero-emission vehicles.","NEWS",69.054,"/SeekerMedia/videos/10155894150253387/",
"facebook10155586671095891","Automobile, Transportation, Human, Poster, Leisure Activities, Jeep, Walking, Asphalt, Hiking, Outer Space, Hill, Crater, Person, Coal, Smoke, Bonfire, Vehicle, Truck, People, Car, Rubble, Astronomy, Road, Tow Truck, Space, Eruption, Camping, Pollution, Tent, Mountain, Dirt Road, Field, Tarmac, Outdoors, Nature, Flame, Fire, Dune, Mining, Trail, Universe, Pickup Truck, Path, Volcano, Campfire, 2 average shot changes per 10 seconds, 91-120 seconds, Valley, Sand, Logo, Monk, Soil, Offroad, Trademark, 1 shot changes first 10 seconds, Word, Rock, Gravel","Volcano Boarding in Nicaragua","Sled down a volcano at 60 miles per hour. >> thrl.st/2wFkK8q","NEWS",115.881,"/Thrillist/videos/10155586671095891/",
